TABLE_NAME,COLUMN_NAME,DATA_TYPE,MAX_LENGTH,PRECISION,SCALE,IS_NULLABLE,COLUMN_ORDER,ROW_COUNT
ChartInfo_Priority,UploadedBy,TEXT,255,,,1,10,5451
ChartInfo_Priority,Page,TEXT,10,,,1,11,5451
ChartInfo_Priority,Specialty,TEXT,255,,,1,12,5451
ChartInfo_Priority,Complexity,TEXT,255,,,1,13,5451
ChartInfo_Priority,Clinic,TEXT,255,,,1,14,5451
ChartInfo_Priority,PriorityOrder,NUMBER,,38,0,1,15,5451
ChartInfo_Priority,NEWID,TEXT,400,,,1,16,5451
ChartInfo_Priority,EmeraldBarcode,TEXT,255,,,1,17,5451
ChartInfo_Priority,ChartType,TEXT,255,,,1,18,5451
ChartInfo_queueBk,Id,TEXT,255,,,0,1,1496
ChartInfo_queueBk,ClientProjectId,NUMBER,,38,0,0,2,1496
ChartInfo_queueBk,ClientMarket,TEXT,512,,,1,3,1496
ChartInfo_queueBk,ReceivedDate,TIMESTAMP_NTZ,,,,0,4,1496
ChartInfo_queueBk,ClientReference,TEXT,40,,,1,5,1496
ChartInfo_queueBk,FileName,TEXT,512,,,0,6,1496
ChartInfo_queueBk,NoOfPages,NUMBER,,38,0,1,7,1496
ChartInfo_queueBk,OverallStatus,TEXT,512,,,1,8,1496
ChartInfo_queueBk,UploadedDate,TIMESTAMP_NTZ,,,,0,9,1496
ChartInfo_queueBk,UploadedBy,TEXT,255,,,0,10,1496
ChartInfo_queueBk,Page,TEXT,10,,,1,11,1496
ChartInfo_queueBk,Specialty,TEXT,255,,,1,12,1496
ChartInfo_queueBk,Complexity,TEXT,255,,,1,13,1496
ChartInfo_queueBk,Clinic,TEXT,255,,,1,14,1496
ChartInfo_queueBk,NEWID,TEXT,400,,,1,15,1496
ChartInfo_queueBk,Billing_Type,TEXT,250,,,1,16,1496
ChartInfo_queueBk,Price_Per_Chart,NUMBER,,9,2,1,17,1496
ChartInfo_queueBk,Invoice,TEXT,50,,,1,18,1496
ChartInfo_queueBk,Invoice_Date,TEXT,255,,,1,19,1496
ChartInfo_queueBk,Invoice_Comments,TEXT,250,,,1,20,1496
ChartInfo_queueBk,EmeraldBarcode,TEXT,255,,,1,21,1496
ChartInfo_queueBk,ChartType,TEXT,255,,,1,22,1496
ChartInfo_queueBk,LastModifiedDate,TEXT,255,,,1,23,1496
ChartInvUpd_error,ClientProjectId,TEXT,255,,,1,1,31747
ChartInvUpd_error,ProjectKey,TEXT,10,,,1,2,31747
ChartInvUpd_error,Queue,TEXT,127,,,1,3,31747
ChartInvUpd_error,Billing_Type,TEXT,125,,,1,4,31747
ChartInvUpd_error,Price_Per_Chart,NUMBER,,9,2,1,5,31747
ChartInvUpd_error,Invoice,TEXT,50,,,1,6,31747
ChartInvUpd_error,Invoice_Date,TEXT,255,,,1,7,31747
ChartInvUpd_error,Invoice_Comments,TEXT,125,,,1,8,31747
ChartInvUpd_error,ClientReference,TEXT,250,,,1,9,31747
ChartInvUpd_error,FileName,TEXT,256,,,1,10,31747
ChartInvUpd_error,error_remarks,TEXT,100,,,1,11,31747
ChartInv_Update_stage,ClientProjectId,TEXT,255,,,1,1,514420
ChartInv_Update_stage,ProjectKey,TEXT,10,,,1,2,514420
ChartInv_Update_stage,Queue,TEXT,127,,,1,3,514420
ChartInv_Update_stage,Dateupdated,TEXT,255,,,1,4,514420
ChartInv_Update_stage,uploadedby,TEXT,255,,,1,5,514420
ChartInv_Update_stage,Billing_Type,TEXT,125,,,1,6,514420
ChartInv_Update_stage,Price_Per_Chart,NUMBER,,9,2,1,7,514420
ChartInv_Update_stage,Invoice,TEXT,50,,,1,8,514420
ChartInv_Update_stage,Invoice_Date,TEXT,255,,,1,9,514420
ChartInv_Update_stage,Invoice_Comments,TEXT,125,,,1,10,514420
ChartInv_Update_stage,ClientReference,TEXT,250,,,1,11,514420
ChartInv_Update_stage,FileName,TEXT,256,,,1,12,514420
ChartInv_Update_stage_bk,ClientProjectId,TEXT,255,,,1,1,876254
ChartInv_Update_stage_bk,ProjectKey,TEXT,10,,,1,2,876254
ChartInv_Update_stage_bk,Queue,TEXT,127,,,1,3,876254
ChartInv_Update_stage_bk,Dateupdated,TEXT,255,,,1,4,876254
ChartInv_Update_stage_bk,uploadedby,TEXT,255,,,1,5,876254
ChartInv_Update_stage_bk,Billing_Type,TEXT,125,,,1,6,876254
ChartInv_Update_stage_bk,Price_Per_Chart,NUMBER,,9,2,1,7,876254
ChartInv_Update_stage_bk,Invoice,TEXT,50,,,1,8,876254
ChartInv_Update_stage_bk,Invoice_Date,TEXT,255,,,1,9,876254
ChartInv_Update_stage_bk,Invoice_Comments,TEXT,125,,,1,10,876254
ChartInv_Update_stage_bk,ClientReference,TEXT,250,,,1,11,876254
ChartInv_Update_stage_bk,FileName,TEXT,256,,,1,12,876254
ChartMoreInfo,Id,TEXT,255,,,0,1,12986753
ChartMoreInfo,ChartId,TEXT,255,,,0,2,12986753
ChartMoreInfo,LevelStatusId,NUMBER,,38,0,0,3,12986753
ChartMoreInfo,LevelStatusCommentId,NUMBER,,38,0,1,4,12986753
ChartMoreInfo,LevelUpdatedBy,TEXT,255,,,0,5,12986753
ChartMoreInfo,LevelNumber,NUMBER,,38,0,0,6,12986753
ChartMoreInfo,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,12986753
ChartMoreInfo,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,12986753
ChartMoreInfo,NumberOfDxCode,NUMBER,,38,0,1,9,12986753
ChartMoreInfo,CompletionDate,TIMESTAMP_NTZ,,,,1,10,12986753
ChartMoreInfo,InvalidDate,TIMESTAMP_NTZ,,,,1,11,12986753
ChartMoreInfo,HoldDate,TIMESTAMP_NTZ,,,,1,12,12986753
ChartMoreInfo,StickyNotes,TEXT,3000,,,1,13,12986753
ChartMoreInfo9924,Id,TEXT,255,,,0,1,67101
ChartMoreInfo9924,ChartId,TEXT,255,,,0,2,67101
ChartMoreInfo9924,LevelStatusId,NUMBER,,38,0,0,3,67101
ChartMoreInfo9924,LevelStatusCommentId,NUMBER,,38,0,1,4,67101
ChartMoreInfo9924,LevelUpdatedBy,TEXT,255,,,0,5,67101
ChartMoreInfo9924,LevelNumber,NUMBER,,38,0,0,6,67101
ChartMoreInfo9924,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,67101
ChartMoreInfo9924,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,67101
ChartMoreInfo9924,NumberOfDxCode,NUMBER,,38,0,1,9,67101
ChartMoreInfo9924,CompletionDate,TIMESTAMP_NTZ,,,,1,10,67101
ChartMoreInfo9924,InvalidDate,TIMESTAMP_NTZ,,,,1,11,67101
ChartMoreInfo9924,HoldDate,TIMESTAMP_NTZ,,,,1,12,67101
ChartMoreInfo9924,StickyNotes,TEXT,3000,,,1,13,67101
ChartMoreInfo_250325,Id,TEXT,255,,,0,1,13279072
ChartMoreInfo_250325,ChartId,TEXT,255,,,0,2,13279072
ChartMoreInfo_250325,LevelStatusId,NUMBER,,38,0,0,3,13279072
ChartMoreInfo_250325,LevelStatusCommentId,NUMBER,,38,0,1,4,13279072
ChartMoreInfo_250325,LevelUpdatedBy,TEXT,255,,,0,5,13279072
ChartMoreInfo_250325,LevelNumber,NUMBER,,38,0,0,6,13279072
ChartMoreInfo_250325,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,13279072
ChartMoreInfo_250325,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,13279072
ChartMoreInfo_250325,NumberOfDxCode,NUMBER,,38,0,1,9,13279072
ChartMoreInfo_250325,CompletionDate,TIMESTAMP_NTZ,,,,1,10,13279072
ChartMoreInfo_250325,InvalidDate,TIMESTAMP_NTZ,,,,1,11,13279072
ChartMoreInfo_250325,HoldDate,TIMESTAMP_NTZ,,,,1,12,13279072
ChartMoreInfo_250325,StickyNotes,TEXT,3000,,,1,13,13279072
ChartMoreInfo_Archive,Id,TEXT,255,,,0,1,446391
ChartMoreInfo_Archive,ChartId,TEXT,255,,,0,2,446391
ChartMoreInfo_Archive,LevelStatusId,NUMBER,,38,0,0,3,446391
ChartMoreInfo_Archive,LevelStatusCommentId,NUMBER,,38,0,1,4,446391
ChartMoreInfo_Archive,LevelUpdatedBy,TEXT,255,,,0,5,446391
ChartMoreInfo_Archive,LevelNumber,NUMBER,,38,0,0,6,446391
ChartMoreInfo_Archive,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,446391
ChartMoreInfo_Archive,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,446391
ChartMoreInfo_Archive,NumberOfDxCode,NUMBER,,38,0,1,9,446391
ChartMoreInfo_Archive,CompletionDate,TIMESTAMP_NTZ,,,,1,10,446391
ChartMoreInfo_Archive,InvalidDate,TIMESTAMP_NTZ,,,,1,11,446391
ChartMoreInfo_Archive,HoldDate,TIMESTAMP_NTZ,,,,1,12,446391
ChartMoreInfo_Archive,StickyNotes,TEXT,3000,,,1,13,446391
ChartMoreInfo_Archive,ArchiveNo,NUMBER,,38,0,1,14,446391
ChartMoreInfo_Archive_InActiveData,Id,TEXT,255,,,0,1,26706461
ChartMoreInfo_Archive_InActiveData,ChartId,TEXT,255,,,0,2,26706461
ChartMoreInfo_Archive_InActiveData,LevelStatusId,NUMBER,,38,0,0,3,26706461
ChartMoreInfo_Archive_InActiveData,LevelStatusCommentId,NUMBER,,38,0,1,4,26706461
ChartMoreInfo_Archive_InActiveData,LevelUpdatedBy,TEXT,255,,,0,5,26706461
ChartMoreInfo_Archive_InActiveData,LevelNumber,NUMBER,,38,0,0,6,26706461
ChartMoreInfo_Archive_InActiveData,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,26706461
ChartMoreInfo_Archive_InActiveData,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,26706461
ChartMoreInfo_Archive_InActiveData,NumberOfDxCode,NUMBER,,38,0,1,9,26706461
ChartMoreInfo_Archive_InActiveData,CompletionDate,TIMESTAMP_NTZ,,,,1,10,26706461
ChartMoreInfo_Archive_InActiveData,InvalidDate,TIMESTAMP_NTZ,,,,1,11,26706461
ChartMoreInfo_Archive_InActiveData,HoldDate,TIMESTAMP_NTZ,,,,1,12,26706461
ChartMoreInfo_Archive_InActiveData,StickyNotes,TEXT,3000,,,1,13,26706461
ChartMoreInfo_Archive_InActiveData,ArchiveNo,NUMBER,,38,0,1,14,26706461
ChartMoreInfo_PartiallyDeallocatedChartsBackup,Id,TEXT,255,,,0,1,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,ChartId,TEXT,255,,,0,2,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,LevelStatusId,NUMBER,,38,0,0,3,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,LevelStatusCommentId,NUMBER,,38,0,1,4,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,LevelUpdatedBy,TEXT,255,,,0,5,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,LevelNumber,NUMBER,,38,0,0,6,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,NumberOfDxCode,NUMBER,,38,0,1,9,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,CompletionDate,TIMESTAMP_NTZ,,,,1,10,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,InvalidDate,TIMESTAMP_NTZ,,,,1,11,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,HoldDate,TIMESTAMP_NTZ,,,,1,12,1
ChartMoreInfo_PartiallyDeallocatedChartsBackup,StickyNotes,TEXT,3000,,,1,13,1
ChartMoreInfo_queueBk,Id,TEXT,255,,,0,1,1568
ChartMoreInfo_queueBk,ChartId,TEXT,255,,,0,2,1568
ChartMoreInfo_queueBk,LevelStatusId,NUMBER,,38,0,0,3,1568
ChartMoreInfo_queueBk,LevelStatusCommentId,NUMBER,,38,0,1,4,1568
ChartMoreInfo_queueBk,LevelUpdatedBy,TEXT,255,,,0,5,1568
ChartMoreInfo_queueBk,LevelNumber,NUMBER,,38,0,0,6,1568
ChartMoreInfo_queueBk,LevelStartDate,TIMESTAMP_NTZ,,,,1,7,1568
ChartMoreInfo_queueBk,LevelEndDate,TIMESTAMP_NTZ,,,,1,8,1568
ChartMoreInfo_queueBk,NumberOfDxCode,NUMBER,,38,0,1,9,1568
ChartMoreInfo_queueBk,CompletionDate,TIMESTAMP_NTZ,,,,1,10,1568
ChartMoreInfo_queueBk,InvalidDate,TIMESTAMP_NTZ,,,,1,11,1568
ChartMoreInfo_queueBk,HoldDate,TIMESTAMP_NTZ,,,,1,12,1568
ChartMoreInfo_queueBk,StickyNotes,TEXT,3000,,,1,13,1568
ChartProd_CurrentQueue,ChartId,FLOAT,,,,1,1,1498
ChartProd_CurrentQueue,Client Key,TEXT,127,,,1,2,1498
ChartProd_CurrentQueue,Client,TEXT,127,,,1,3,1498
ChartProd_CurrentQueue,Project Key,TEXT,127,,,1,4,1498
ChartProd_CurrentQueue,Project,TEXT,127,,,1,5,1498
ChartProd_CurrentQueue,Queue,TEXT,127,,,1,6,1498
ChartProd_CurrentQueue,ClientMarket,TEXT,127,,,1,7,1498
ChartProd_CurrentQueue,Reference,TEXT,127,,,1,8,1498
ChartProd_CurrentQueue,GMPI,TEXT,127,,,1,9,1498
ChartProd_CurrentQueue,Imported date,TIMESTAMP_NTZ,,,,1,10,1498
ChartProd_CurrentQueue,ReceivedDate,TIMESTAMP_NTZ,,,,1,11,1498
ChartProd_CurrentQueue,OverallStatus,TEXT,127,,,1,12,1498
ChartProd_CurrentQueue,#Encounters,FLOAT,,,,1,13,1498
ChartProd_CurrentQueue,L1StartDate,TIMESTAMP_NTZ,,,,1,14,1498
ChartProd_CurrentQueue,L1EndDate,TIMESTAMP_NTZ,,,,1,15,1498
ChartProd_CurrentQueue,L1TimeTaken,FLOAT,,,,1,16,1498
ChartProd_CurrentQueue,L1Resource,TEXT,127,,,1,17,1498
ChartProd_CurrentQueue,L1StatusComment,TEXT,127,,,1,18,1498
ChartProd_CurrentQueue,L1NumberOfDxCodes,FLOAT,,,,1,19,1498
ChartProd_CurrentQueue,L2StartDate,TEXT,127,,,1,20,1498
ChartProd_CurrentQueue,L2EndDate,TEXT,127,,,1,21,1498
ChartProd_CurrentQueue,L2TimeTaken,TEXT,127,,,1,22,1498
ChartProd_CurrentQueue,L2Resource,TEXT,127,,,1,23,1498
ChartProd_CurrentQueue,L2StatusComment,TEXT,127,,,1,24,1498
ChartProd_CurrentQueue,L2NumberOfDxCodes,TEXT,127,,,1,25,1498
ChartProd_CurrentQueue,L2AuditCount,FLOAT,,,,1,26,1498
ChartProd_CurrentQueue,L2AdminAuditCount,FLOAT,,,,1,27,1498
ChartProd_CurrentQueue,L3StartDate,TEXT,127,,,1,28,1498
ChartProd_CurrentQueue,L3EndDate,TEXT,127,,,1,29,1498
ChartProd_CurrentQueue,L3TimeTaken,TEXT,127,,,1,30,1498
ChartProd_CurrentQueue,L3Resource,TEXT,127,,,1,31,1498
ChartProd_CurrentQueue,L3StatusComment,TEXT,127,,,1,32,1498
ChartProd_CurrentQueue,L3NumberOfDxCodes,TEXT,127,,,1,33,1498
ChartProd_CurrentQueue,L3AuditCount,FLOAT,,,,1,34,1498
ChartProd_CurrentQueue,L3AdminAuditCount,FLOAT,,,,1,35,1498
ChartProd_CurrentQueue,AuditCount,FLOAT,,,,1,36,1498
ChartProd_CurrentQueue,L1StickyNotes,TEXT,127,,,1,37,1498
ChartProd_CurrentQueue,L2StickyNotes,TEXT,127,,,1,38,1498
ChartProd_CurrentQueue,L3StickyNotes,TEXT,127,,,1,39,1498
ChartProd_CurrentQueue,Page,TEXT,127,,,1,40,1498
ChartProd_CurrentQueue,Specialty,TEXT,127,,,1,41,1498
ChartProd_CurrentQueue,Complexity,TEXT,127,,,1,42,1498
ChartProd_CurrentQueue,Clinic,TEXT,127,,,1,43,1498
ChartProd_CurrentQueue,ClientProjectid,NUMBER,,38,0,1,44,1498
ChartProd_NewQueue,ChartId,FLOAT,,,,1,1,1498
ChartProd_NewQueue,Client Key,TEXT,127,,,1,2,1498
ChartProd_NewQueue,Client,TEXT,127,,,1,3,1498
ChartProd_NewQueue,Project Key,TEXT,127,,,1,4,1498
ChartProd_NewQueue,Project,TEXT,127,,,1,5,1498
ChartProd_NewQueue,Queue,TEXT,127,,,1,6,1498
ChartProd_NewQueue,ClientMarket,TEXT,127,,,1,7,1498
ChartProd_NewQueue,Reference,TEXT,127,,,1,8,1498
ChartProd_NewQueue,GMPI,TEXT,127,,,1,9,1498
ChartProd_NewQueue,Imported date,TIMESTAMP_NTZ,,,,1,10,1498
ChartProd_NewQueue,ReceivedDate,TIMESTAMP_NTZ,,,,1,11,1498
ChartProd_NewQueue,OverallStatus,TEXT,127,,,1,12,1498
ChartProd_NewQueue,#Encounters,FLOAT,,,,1,13,1498
ChartProd_NewQueue,L1StartDate,TIMESTAMP_NTZ,,,,1,14,1498
ChartProd_NewQueue,L1EndDate,TIMESTAMP_NTZ,,,,1,15,1498
ChartProd_NewQueue,L1TimeTaken,FLOAT,,,,1,16,1498
ChartProd_NewQueue,L1Resource,TEXT,127,,,1,17,1498
ChartProd_NewQueue,L1StatusComment,TEXT,127,,,1,18,1498
ChartProd_NewQueue,L1NumberOfDxCodes,FLOAT,,,,1,19,1498
ChartProd_NewQueue,L2StartDate,TEXT,127,,,1,20,1498
ChartProd_NewQueue,L2EndDate,TEXT,127,,,1,21,1498
ChartProd_NewQueue,L2TimeTaken,TEXT,127,,,1,22,1498
ChartProd_NewQueue,L2Resource,TEXT,127,,,1,23,1498
ChartProd_NewQueue,L2StatusComment,TEXT,127,,,1,24,1498
ChartProd_NewQueue,L2NumberOfDxCodes,TEXT,127,,,1,25,1498
ChartProd_NewQueue,L2AuditCount,FLOAT,,,,1,26,1498
ChartProd_NewQueue,L2AdminAuditCount,FLOAT,,,,1,27,1498
ChartProd_NewQueue,L3StartDate,TEXT,127,,,1,28,1498
ChartProd_NewQueue,L3EndDate,TEXT,127,,,1,29,1498
ChartProd_NewQueue,L3TimeTaken,TEXT,127,,,1,30,1498
ChartProd_NewQueue,L3Resource,TEXT,127,,,1,31,1498
ChartProd_NewQueue,L3StatusComment,TEXT,127,,,1,32,1498
ChartProd_NewQueue,L3NumberOfDxCodes,TEXT,127,,,1,33,1498
ChartProd_NewQueue,L3AuditCount,FLOAT,,,,1,34,1498
ChartProd_NewQueue,L3AdminAuditCount,FLOAT,,,,1,35,1498
ChartProd_NewQueue,AuditCount,FLOAT,,,,1,36,1498
ChartProd_NewQueue,L1StickyNotes,TEXT,127,,,1,37,1498
ChartProd_NewQueue,L2StickyNotes,TEXT,127,,,1,38,1498
ChartProd_NewQueue,L3StickyNotes,TEXT,127,,,1,39,1498
ChartProd_NewQueue,Page,TEXT,127,,,1,40,1498
ChartProd_NewQueue,Specialty,TEXT,127,,,1,41,1498
ChartProd_NewQueue,Complexity,TEXT,127,,,1,42,1498
ChartProd_NewQueue,Clinic,TEXT,127,,,1,43,1498
ChartProd_NewQueue,ClientProjectid,NUMBER,,38,0,1,44,1498
ChartProduction,Id,TEXT,255,,,0,1,13253655
ChartProduction,ChartMoreInfoId,TEXT,255,,,1,2,13253655
ChartProduction,LevelNumber,NUMBER,,38,0,1,3,13253655
ChartProduction,StartDatetime,TIMESTAMP_NTZ,,,,1,4,13253655
ChartProduction,EndDatetime,TIMESTAMP_NTZ,,,,1,5,13253655
ChartProduction,LevelStatusId,NUMBER,,38,0,1,6,13253655
ChartProduction,LevelStatusCommentId,NUMBER,,38,0,1,7,13253655
ChartProduction,LevelUpdatedBy,TEXT,255,,,0,8,13253655
ChartProduction,Session_Duration,TEXT,255,,,1,9,13253655
ChartProduction,LastSessionStart,TIMESTAMP_NTZ,,,,1,10,13253655
ChartProduction,LastSessionEnd,TIMESTAMP_NTZ,,,,1,11,13253655
ChartProduction_250325,Id,TEXT,255,,,0,1,13572290
ChartProduction_250325,ChartMoreInfoId,TEXT,255,,,1,2,13572290
ChartProduction_250325,LevelNumber,NUMBER,,38,0,1,3,13572290
ChartProduction_250325,StartDatetime,TIMESTAMP_NTZ,,,,1,4,13572290
ChartProduction_250325,EndDatetime,TIMESTAMP_NTZ,,,,1,5,13572290
ChartProduction_250325,LevelStatusId,NUMBER,,38,0,1,6,13572290
ChartProduction_250325,LevelStatusCommentId,NUMBER,,38,0,1,7,13572290
ChartProduction_250325,LevelUpdatedBy,TEXT,255,,,0,8,13572290
ChartProduction_250325,Session_Duration,TEXT,255,,,1,9,13572290
ChartProduction_250325,LastSessionStart,TIMESTAMP_NTZ,,,,1,10,13572290
ChartProduction_250325,LastSessionEnd,TIMESTAMP_NTZ,,,,1,11,13572290
ChartProduction_Archive,Id,TEXT,255,,,0,1,457849
ChartProduction_Archive,ChartMoreInfoId,TEXT,255,,,1,2,457849
ChartProduction_Archive,LevelNumber,NUMBER,,38,0,1,3,457849
ChartProduction_Archive,StartDatetime,TIMESTAMP_NTZ,,,,1,4,457849
ChartProduction_Archive,EndDatetime,TIMESTAMP_NTZ,,,,1,5,457849
ChartProduction_Archive,LevelStatusId,NUMBER,,38,0,1,6,457849
ChartProduction_Archive,LevelStatusCommentId,NUMBER,,38,0,1,7,457849
ChartProduction_Archive,LevelUpdatedBy,TEXT,255,,,0,8,457849
ChartProduction_Archive,ArchiveNo,NUMBER,,38,0,1,9,457849
ChartProduction_Archive_InActiveData,Id,TEXT,255,,,0,1,27668274
ChartProduction_Archive_InActiveData,ChartMoreInfoId,TEXT,255,,,1,2,27668274
ChartProduction_Archive_InActiveData,LevelNumber,NUMBER,,38,0,1,3,27668274
ChartProduction_Archive_InActiveData,StartDatetime,TIMESTAMP_NTZ,,,,1,4,27668274
ChartProduction_Archive_InActiveData,EndDatetime,TIMESTAMP_NTZ,,,,1,5,27668274
ChartProduction_Archive_InActiveData,LevelStatusId,NUMBER,,38,0,1,6,27668274
ChartProduction_Archive_InActiveData,LevelStatusCommentId,NUMBER,,38,0,1,7,27668274
ChartProduction_Archive_InActiveData,LevelUpdatedBy,TEXT,255,,,0,8,27668274
ChartProduction_Archive_InActiveData,ArchiveNo,NUMBER,,38,0,1,9,27668274
ChartProduction_Archive_InActiveData,Session_Duration,TEXT,255,,,1,10,27668274
ChartProduction_Archive_InActiveData,LastSessionStart,TIMESTAMP_NTZ,,,,1,11,27668274
ChartProduction_Archive_InActiveData,LastSessionEnd,TIMESTAMP_NTZ,,,,1,12,27668274
ChartProduction_queueBk,Id,TEXT,255,,,0,1,1632
ChartProduction_queueBk,ChartMoreInfoId,TEXT,255,,,1,2,1632
ChartProduction_queueBk,LevelNumber,NUMBER,,38,0,1,3,1632
ChartProduction_queueBk,StartDatetime,TIMESTAMP_NTZ,,,,1,4,1632
ChartProduction_queueBk,EndDatetime,TIMESTAMP_NTZ,,,,1,5,1632
ChartProduction_queueBk,LevelStatusId,NUMBER,,38,0,1,6,1632
ChartProduction_queueBk,LevelStatusCommentId,NUMBER,,38,0,1,7,1632
ChartProduction_queueBk,LevelUpdatedBy,TEXT,255,,,0,8,1632
ChartProduction_queueBk,Session_Duration,TEXT,255,,,1,9,1632
ChartProduction_queueBk,LastSessionStart,TIMESTAMP_NTZ,,,,1,10,1632
ChartProduction_queueBk,LastSessionEnd,TIMESTAMP_NTZ,,,,1,11,1632
Chart_Update_stage,ClientProjectId,TEXT,255,,,1,1,21629
Chart_Update_stage,ProjectKey,TEXT,10,,,1,2,21629
Chart_Update_stage,Queue,TEXT,127,,,1,3,21629
Chart_Update_stage,ClientReference,TEXT,20,,,1,4,21629
Chart_Update_stage,FileName,TEXT,256,,,1,5,21629
Chart_Update_stage,Dateupdated,TEXT,255,,,1,6,21629
Chart_Update_stage,Page,TEXT,5,,,1,7,21629
Chart_Update_stage,Specialty,TEXT,127,,,1,8,21629
ClientId_replace_tbl,ChartId,FLOAT,,,,1,1,59
ClientId_replace_tbl,ProjectKey,FLOAT,,,,1,2,59
